source,brand,title,price,unit_price,total_count,url,image_url,product_highlights
D2C_Hunter,達摩本草,【新朋友首購價】高濃度EPA專利深海魚油（120顆）【每會員限購1盒、1次】,1009,8.23,120,https://www.damokampo.com/products/super-epa-fish-oil-box-nf-1,https://cdn-next.cybassets.com/media/W1siZiIsIjI2MDA3L3Byb2R1Y3RzLzQyMjMzNTMwLzE3NTEyNzEwNTBfNzNmZDIwNjIxYTJmNjcyYTY5ODcuanBlZyJdLFsicCIsInRodW1iIiwiMjQweDI0MCJdXQ.jpeg?sha=96ad7637904d9818,90%Omega-3不飽和脂肪酸;低腥味;純淨祕魯深海小型魚;rTG高吸收型態;迷你顆粒;80%EPA＋6%DHA;GOED國際魚油品質獎;FOS友善海洋;GMP認證;專利製程
D2C_Hunter,TAIZAKU,【N4團購組】決醒對策B群5入贈1入+滴雞精隨手包5入,999,1150.0,6,https://www.taizaku.shop/products/12h-revive-vitamin-b-strategy-n46,https://img.shoplineapp.com/media/image_clips/6969fc54bfc2b47174a17c1b/original.jpg?1768553556=&owner_id=5f2410b171025e001119e321,12小時 體力長效有感;30分鐘 覺醒快速吸收;🇯🇵 日本同步 B1衍生物;🇺🇸 美國專利 清晰複方
D2C_Hunter,TAIZAKU,赤晶對策EX 1入,999,0.0,60,https://www.taizaku.shop/products/red-crystallization-strategy-ex,https://img.shoplineapp.com/media/image_clips/6969cb77738ed7000b2fa325/original.jpg?1768541047=&owner_id=5f2410b171025e001119e321,藥局熱銷領導品牌;藥師推薦NO.1品牌;日本專利;解晶代謝科技4倍強化;天然解晶;非藥品更安心;權威醫師、營養師專業推薦
D2C_Hunter,武倍對策,【今晚，愛馬上升溫】武倍對策GOLD3入+武倍對策隨手包5入,999,0.0,8,https://www.taizaku.shop/products/26vd-gold3,https://img.shoplineapp.com/media/image_clips/6971c3e52442e8216fc3c836/original.jpg?1769063397=&owner_id=5f2410b171025e001119e321,日漢新研｜龍皇蟲草添加;營養師楊灼華推薦;5x5倍強化｜日本專利BNN蕉護活性;12種核心複方｜全面補充霸氣元素;5倍強化*｜提升霸氣．百戰極品;日本專利成分｜男人的秘密聖物;10種核心複方｜全面補充霸氣元素
D2C_Hunter,火星生技,【晨灰粉絲優惠】武倍對策3入+相模0.01保險套2入,999,0.0,5,https://www.taizaku.shop/products/quintuple-engine-strategy-crazyman3,https://img.shoplineapp.com/media/image_clips/691587820fcefd00125f9013/original.jpg?1763018625=&owner_id=5f2410b171025e001119e321,5倍強化;日本專利成分;10種核心複方;營養師楊灼華專業指名推薦
D2C_Hunter,TAIZAKU,【Kina團購】決醒對策B群3入＋磁吸名片盒1入,999,0.0,90,https://www.taizaku.shop/products/12h-revive-vitamin-b-strategy-kina1-1,https://img.shoplineapp.com/media/image_clips/693933cd21aa243bd57682b1/original.jpg?1765356493=&owner_id=5f2410b171025e001119e321,12小時 長效緩釋;30分鐘 快速吸收;日本同步 B1衍生物TTFD;美國專利 超瞬Z決醒科技
D2C_Hunter,愛吃輝,【愛吃輝限時團購】赤晶對策EX 3入+斬宿薑皇隨手包3入,999,0.0,3,https://www.taizaku.shop/products/red-crystallization-strategy-exeat3,https://img.shoplineapp.com/media/image_clips/68e4959d3ed506000e090a69/original.jpg?1759810973=&owner_id=5f2410b171025e001119e321,藥局熱銷｜藥師推薦NO.1品牌;日本專利｜解晶代謝科技4倍強化;天然解晶｜非藥品更安心;專業信賴｜權威醫師、營養師專業推薦
D2C_Hunter,TAIZAKU,【TBF 東離劍遊紀 x 聯名限定 】決醒B群｜瞬效爆發 決醒解放｜12hr緩釋 增強體力 精神旺盛,999,0.0,60,https://www.taizaku.shop/products/12h-revive-vitamin-b-strategy-thunderbolt-fantasy,https://img.shoplineapp.com/media/image_clips/695dcf65e91ab3000a562b02/original.jpg?1767755621=&owner_id=5f2410b171025e001119e321,12小時 長效緩釋;30分鐘 快速吸收;日本同步 B1衍生物TTFD;美國專利 超瞬Z決醒科技
D2C_Hunter,TAIZAKU,赤晶對策GOLD 3入組,999,2580.0,3,https://www.taizaku.shop/products/red-crystallization-strategy-gold-2-2-1-1,https://img.shoplineapp.com/media/image_clips/695dcd77a370f011d5fe447a/original.jpg?1767755127=&owner_id=5f2410b171025e001119e321,解晶代謝科技｜6倍強化*;漸紓薑黃科技｜7倍強化**;山茶花兒茶素EGCG｜3倍濃度
D2C_Hunter,TAIZAKU,決醒B群1入+明守對策1入,999,0.0,2,https://www.taizaku.shop/products/12h-revive-vitamin-b-strategy-1-bright-protection-strategy-1-valentine2025-1,https://img.shoplineapp.com/media/image_clips/695dcf7ad51504001221b67c/original.jpg?1767755642=&owner_id=5f2410b171025e001119e321,12小時長效緩釋;30分鐘快速吸收;日本同步 B1衍生物TTFD;美國專利 超瞬Z決醒科技;全台首創日夜錠;全天守護更有感
D2C_Hunter,愛吃輝,【愛吃輝限時團購】赤晶對策EX 1入+常溫滴雞精1入,999,0.0,60,https://www.taizaku.shop/products/red-crystallization-strategy-exeat,https://img.shoplineapp.com/media/image_clips/68e495453634c30012ad8be2/original.jpg?1759810884=&owner_id=5f2410b171025e001119e321,藥局熱銷｜藥師推薦NO.1品牌;日本專利｜解晶代謝科技4倍強化;天然解晶｜非藥品更安心;專業信賴｜權威醫師、營養師專業推薦
D2C_Hunter,TAIZAKU,【Kina 團購】武倍對策3入+TENGA共趣潤滑液1入,999,0.0,1,https://www.taizaku.shop/products/quintuple-engine-strategy-kina3,https://img.shoplineapp.com/media/image_clips/698bdd5d7225cb0a6bf888f2/original.jpg?1770773853=&owner_id=5f2410b171025e001119e321,5倍強化*｜提升霸氣．百戰極品;日本專利成分｜男優都在吃的傳說級聖物;10種核心複方｜全面補充霸氣元素;食品技師林冠汝｜專業指名推薦
D2C_Hunter,TAIZAKU,明守對策1入+赤晶對策EX1入,150,0.0,2,https://www.taizaku.shop/products/bright-protection-strategy-1-and-red-crystallization-strategyex-1,https://img.shoplineapp.com/media/image_clips/695dcf2be734e3106924c467/original.jpg?1767755563=&owner_id=5f2410b171025e001119e321,人氣產品組合;現省$150;明守：40粒/盒*1;赤晶EX：60粒/盒*1
D2C_Hunter,火星生技,【呱吉粉絲優惠】武倍魚油3入+TENGA共趣潤滑液1入,999,0.0,3,https://www.taizaku.shop/products/quintuple-dhaepa-fish-froggy3-1,https://img.shoplineapp.com/media/image_clips/696a162489943d10402fc964/original.jpg?1768560163=&owner_id=5f2410b171025e001119e321,ESF激能循環複方;Omega3 83%;EPA:DHA 2:1;cGMP認證;SGS 500項檢測通過
D2C_Hunter,TAIZAKU,【Yoli團購組合】明守對策5入贈1入+美妍膠原飲light1入,999,0.0,6,https://www.taizaku.shop/products/bright-protection-strategy-yoli6,https://img.shoplineapp.com/media/image_clips/695cbd5a659f5b1e65ab3144/original.jpg?1767685466=&owner_id=5f2410b171025e001119e321,200位專業醫護推薦;全台首創日夜錠;全天守護更有感;日本專利添加
D2C_Hunter,TAIZAKU,【Joeman觀眾優惠】決醒對策B群5入贈1入+GREEN X 進化乳清蛋白-義式深焙1入,999,0.0,0,https://www.taizaku.shop/products/12h-revive-vitamin-b-strategy-joeman6,https://img.shoplineapp.com/media/image_clips/6965ffd38a32c32e2bffaa83/original.jpg?1768292306=&owner_id=5f2410b171025e001119e321,美國「超瞬 Z 科技」30 分鐘有感;日本同步「B1 TTFD」;12 小時長效緩釋;強化神經系統健康;B6、B12 配合;9 成企業主、高階主管實測後有感
D2C_Hunter,TAIZAKU,【Joeman觀眾優惠】斬宿薑皇EX3入+滴雞精隨手包1入,999,1013.0,3,https://www.taizaku.shop/products/drink-solution-turmeric-ex-joeman3,https://img.shoplineapp.com/media/image_clips/696497b2c6b6ad1f8ce17872/original.jpg?1768200114=&owner_id=5f2410b171025e001119e321,獨家配方 禦守三皇｜３重防禦 代謝升級;次日不倒 日本斬宿酒粕｜4 倍強化;超導靈芝多醣、紅蔘...... 11 種日漢複方;加速代謝、強化保護、滋補回神;11種日漢複方，全方強化更有感
D2C_Hunter,TAIZAKU,【連連粉絲優惠】決醒對策B群3入＋C-KU手機支架1入,999,0.0,3,https://www.taizaku.shop/products/12h-revive-vitamin-b-strategy-lien3,https://img.shoplineapp.com/media/image_clips/6965dc624b92fc3af2bbe849/original.jpg?1768283234=&owner_id=5f2410b171025e001119e321,12小時 長效緩釋;30分鐘 快速吸收;日本同步 B1衍生物TTFD;美國專利 超瞬Z決醒科技
D2C_Hunter,TAIZAKU,【阿布舞團購組】斬宿薑皇EX5入贈1入+品牌蔡司德國水晶杯1入,999,899.83,60,https://www.taizaku.shop/products/drink-solution-turmeric-ex-abuu6,https://img.shoplineapp.com/media/image_clips/6965f0bdb04b9b8eeadc6f92/original.jpg?1768288444=&owner_id=5f2410b171025e001119e321,嚴選11種日漢複方;斬宿酒粕活性｜精準速斬，應酬援軍;薑黃·黃連·桑黃｜超前部署，保護力強化;超導靈芝多醣｜活性關鍵，提升吸收率;紅篸萃取｜滋補強身，健康打底;速斬｜代謝力31倍強化*;防禦｜抵禦力20倍強化*;固基｜高濃度50倍萃取*
D2C_Hunter,GREENX,【N4團購】GREENX進化乳清蛋白-醇黑可可 3盒入+GREENX進化乳清蛋白-義式深焙 3盒入+滴雞精隨手包2入,999,0.0,0,https://www.taizaku.shop/products/greenx-evolved-whey-protein-dark-n433,https://img.shoplineapp.com/media/image_clips/6969ff342d7246aa48f28b92/original.jpg?1768554291=&owner_id=5f2410b171025e001119e321,GREENX綠原酸！強化代謝，精實效率進化;高單位補給｜25.6g 極高蛋白質x 5700mg BCAA添加;【醇黑可可】嚴選象牙海岸及迦納可可，展現深邃可可醇香，甜中帶苦的恰好平衡，細緻絲滑口感，濃郁卻不膩
D2C_Hunter,TAIZAKU,明守對策1入+武倍對策1入,231,0.0,54,https://www.taizaku.shop/products/bright-protection-strategy-1-and-quintuple-engine-strategy-1,https://img.shoplineapp.com/media/image_clips/695dcf3e98cf0d001080b2a0/original.jpg?1767755581=&owner_id=5f2410b171025e001119e321,人氣產品組合;明守：40粒/盒;武倍：14包/盒
D2C_Hunter,火星生技,【連連粉絲優惠】武倍魚油-1入組｜新世代霸氣魚油,999,0.0,60,https://www.taizaku.shop/products/quintuple-dhaepa-fish-lien1,https://img.shoplineapp.com/media/image_clips/6957763d10ae8bd5154b3c7d/original.jpg?1767339581=&owner_id=5f2410b171025e001119e321,Omega3 83%;EPA:DHA 2:1;cGMP認證;SGS 500項檢測通過
D2C_Hunter,GREENX,【馬力全開】GREENX進化乳清蛋白-義式深焙 6入組贈1入,999,541.67,7,https://www.taizaku.shop/products/greenx-evolved-whey-protein-black-coffee-flavor-7,https://img.shoplineapp.com/media/image_clips/6980669cf517ab493b3a50f3/original.jpg?1770022555=&owner_id=5f2410b171025e001119e321,GREENX綠原酸！強化代謝，精實效率進化;高單位補給｜27.6g 極高蛋白質x 6400mg BCAA添加;【義式深焙】採用深焙手法使咖啡的酸與苦味達到平衡，底蘊濃厚、口感香醇，帶來強烈的厚實感;Protein 27.6g;BCAA 6400mg;Sugar 0.6g;咖啡因 262mg
D2C_Hunter,火星生技,【龜龜粉絲優惠】武倍魚油6入贈1入+NOBLE輕巧隨行刮鬍刀1入,999,0.0,6,https://www.taizaku.shop/products/quintuple-dhaepa-fish-kame7,https://img.shoplineapp.com/media/image_clips/695dca34e72ce5000cb18c0c/original.jpg?1767754292=&owner_id=5f2410b171025e001119e321,Omega3 83%;EPA:DHA 2:1;cGMP認證;SGS 500項檢測通過
D2C_Hunter,火星生技,武倍對策1入+reDance Sexy Water 愛液膠囊1顆,999,0.0,2,https://www.taizaku.shop/products/quintuple-engine-strategy-1redance,https://img.shoplineapp.com/media/image_clips/697e016e5a7b633b8dec7775/original.jpg?1769865581=&owner_id=5f2410b171025e001119e321,5倍強化*｜提升霸氣．百戰極品;日本專利成分｜男人的秘密聖物;10種核心複方｜全面補充霸氣元素;營養師楊灼華｜專業指名推薦;玻尿酸＋高效潤滑複方;甜橙精油，催情放鬆
D2C_Hunter,丸妮,【丸妮團購組】赤晶對策EX 3入+GREEN X進化乳清蛋白隨手包2入,999,2200.0,5,https://www.taizaku.shop/products/red-crystallization-strategy-exsu3,https://img.shoplineapp.com/media/image_clips/69687b6497d5b4d2c7adc6f4/original.png?1768455011=&owner_id=5f2410b171025e001119e321,藥局熱銷｜藥師推薦NO.1品牌;日本專利｜解晶代謝科技4倍強化;天然解晶｜非藥品更安心;專業信賴｜權威醫師、營養師專業推薦
D2C_Hunter,大研生醫,【陳美鳳推薦】Omega-3 84%高濃度深海魚油推薦品牌120顆/入,4020,19.58,120,https://www.daikenshop.com/product.php?code=4710255450487,https://imgc.daikenshop.com/shop/upload_product/1723182483.webp,與德國KD Pharma大廠合作生產;採用的魚油原料獲得21項國際專利;100%純魚油;嚴選Omega 3 脂肪酸高達84%以上的高濃度魚油;採用吸收率最高的rTG型式魚油;Monde Selection 特級金獎;IFOS五星評價;本產品經SGS認證高濃度
D2C_Hunter,大研生醫,舒敏益生菌膠囊-300億新升級,1980,0.0,30,https://www.daikenshop.com/product.php?code=4710255450388,https://imgc.daikenshop.com/shop/upload_product/fb_1625209468.jpg,"5種菌株經國際臨床驗證，1,578人實際參與;AP88益生菌專科實證，30天幫助換季防護力;AP86＋AP13雙菌聯手，90天調整體質;全球9國17項專利，專為亞洲人打造的菌種艦隊;耐酸鹼、高定殖力，菌數穩定好保存;IPRO益生菌品質世界級肯定;9國17項專利菌株;100%人體來源;專利5層包埋凍乾技術"
D2C_Hunter,大研生醫,好攝力南瓜籽黑麥花膠囊,2250,25.0,60,https://www.daikenshop.com/product.php?code=4710255450654,https://imgc.daikenshop.com/shop/upload_product/1692864683.jpg,50倍南瓜籽萃取;足量添加 250mg Graminex®黑麥花萃取物;獨家三段式無溶劑水萃，0溶劑殘留;法國大廠Flowens®蔓越莓濃縮精華;高濃度茄紅素;百年大廠歐洲天然酵母鋅Lalmin®;全素可食;台、日、德三國專利
D2C_Hunter,大研生醫,好記易PS銀杏薄荷葉膠囊,2970,33.0,60,https://www.daikenshop.com/product.php?code=4710255450777,https://imgc.daikenshop.com/shop/upload_product/1719467885.jpg,專利水萃綠薄荷，保留多酚成分;磷脂醯絲胺酸 PS 高濃度 70%;雙FDA官方GRAS認證比菲德氏菌;強化傳遞維生素群輔助，添加銀杏更升級;全素可食
D2C_Hunter,大研生醫,美鳳姐推薦「大研視易適葉黃素EX」,2250,50.0,30,https://www.daikenshop.com/product.php?code=4710255450852,https://imgc.daikenshop.com/shop/upload_product/1722308460.jpg,FloraGLO®游離型葉黃素;MaquiBright®智利酒果;AstaZine®蝦紅素;BS7®山桑子萃取;美國研究採用之葉黃素與玉米黃素黃金比例10:2;升級增量100%亞麻仁油;添加鋅
D2C_Hunter,大研生醫,輕美研膠原蛋白粉,1185,0.0,0,https://www.daikenshop.com/product.php?code=4710255450890,https://imgc.daikenshop.com/shop/upload_product/1726478823.jpg,
D2C_Hunter,大研生醫,1000億益生菌粉包PLUS+,1980,44.0,30,https://www.daikenshop.com/product.php?code=4710255450760,https://imgc.daikenshop.com/shop/upload_product/1764828654.jpg,1000億海量活菌;8支科學實證AP益生菌;100%無添加;19項專利菌株;A.A. 100%無添加驗證;B菌過半高規配比;100%人體來源
D2C_Hunter,大研生醫,外泌體保濕修護精華,1980,1320.0,1,https://www.daikenshop.com/product.php?code=4710255451132,https://imgc.daikenshop.com/shop/upload_product/1767866069.jpg,高親膚性外泌體，精準傳遞賦活能量;Ectoin胺基酸衍生物，全面強化防禦力與穩定性;七重玻尿酸層層補水，長效鎖住水分不流失;無酒精、無香精，敏弱肌也能安心使用;15項專利臍帶間質幹細胞來源;ExoHY高親近性外泌體
D2C_Hunter,大研生醫,德國專利苦瓜胜肽膠囊,2970,33.0,60,https://www.daikenshop.com/product.php?code=4710255450647,https://imgc.daikenshop.com/shop/upload_product/1721028316.jpg,德國專利苦瓜胜肽;300倍活性苦瓜胜肽;3%肉桂萃取物;鋅;鉻;全素可食;30天無效退費
D2C_Hunter,大研生醫,EPA 1200 頂級魚油 EX GOLD,2970,22.0,90,https://www.daikenshop.com/product.php?code=4710255450807,https://imgc.daikenshop.com/shop/upload_product/1721368260.jpg,德國 KD Pharma 大廠出品，多項國際專利，卓越生產技術;市售唯一 EPA 濃度高於90%，實測高達 98%，極高純度高品質;添加瑞士DSM頂級Quali®-D維生素 D3，有助維持神經、肌肉正常生理;rTG 型式好吸收，魚油高濃度、高純化、高吸收，極致新鮮;KD Pharma品質國際認證;SGS定期送驗;專利萃取技術，無溶劑殘留;遠洋小型魚種來源，不過度捕撈;榮獲海洋之友FOS、歐盟生態管理及稽核EMAS認證;添加瑞士DSM頂級Quali®-D維生素 D3
D2C_Hunter,大研生醫,順暢酵素益生菌粉包(30包入),1980,0.0,30,https://www.daikenshop.com/product.php?code=4710255450524,https://imgc.daikenshop.com/shop/upload_product/fb_1651203234.jpg,大研嚴選AP66專利益生菌;SupreZyme 綜合蔬果發酵精華;FIBRULINE®;NUTRIOSE®;不含番瀉葉、阿勃勒成分;奶素可食;百位消費者臨床體驗回饋24小時速效有感;專利包埋技術;專利冷凍乾燥技術;韓國WiC世界創新發明展金牌肯定;專利後生元;日本東京創新天才發明展銀獎;美國酵素大廠Deerland(原NEC廠)生產製造的N.zimes®;比利時FIBRULINE®菊苣纖維;法國NUTRIOSE®小麥來源糊精纖維
D2C_Hunter,大研生醫,台灣極品納豆膠囊5000FU納豆激酶,1485,990.0,60,https://www.daikenshop.com/product.php?code=4710255450951,https://imgc.daikenshop.com/shop/upload_product/1722582966.jpg,日本專利高規格納豆;足量納豆激酶 5000FU;美國 NIH 人體試驗委員會驗證;第三方驗證:無普林、無黃麴毒素;全素可食
D2C_Hunter,大研生醫,德國極品魚油軟膠囊,2520,0.0,60,https://www.daikenshop.com/product.php?code=4710255451040,https://imgc.daikenshop.com/shop/upload_product/1754036056.jpg,通過健康食品認證;德國KD大廠合作製造，榮獲21項國際專利肯定;嚴選Omega-3脂肪酸84%以上的高濃度魚油;成分安全、穩定，通過多項品質檢驗;rTG魚油吸收度高達124%;KD-Pür®專利純化技術;超臨界萃取工法;100%可追溯的永續漁業
D2C_Hunter,大研生醫,好睡眠芝麻素膠囊，頂規15mg芝麻素一覺好眠,2250,16.67,90,https://www.daikenshop.com/product.php?code=4710255450593,https://imgc.daikenshop.com/shop/upload_product/fb_1665137030.jpg,NightGABA®;SesaTop芝麻素;ETAS蘆筍萃取物;SLEEPERB®洋甘菊萃取物;維生素B6;維生素B12;維生素D;鎂;專利乳酸菌來源NightGABA®;SesaTop高濃度97％芝麻素達15毫克;日本AminoUp株式會社專利ETAS蘆筍萃取物;法國60年植萃專家SLEEPERB®洋甘菊萃取物
D2C_Hunter,大研生醫,黑棗補鐵精華飲,1320,110.0,8,https://www.daikenshop.com/product.php?code=4710255451101,https://imgc.daikenshop.com/shop/upload_product/1753241567.jpg,美國專利甘氨酸亞鐵;高穩定、高吸收Ferrochel®螯合礦物質;維生素B群+C+甘氨酸亞鐵;77%美國加州黑棗原汁;小分子膠原蛋白1000mg+10%神經醯胺;日本專利AquaColla 1000;日本玄米專利萃取10%神經醯胺;HALAL清真認證;KOSHER猶太潔食認證;GMP品質認證
D2C_Hunter,大研生醫,德國高劑量維生素C＋鋅發泡錠,480,16.0,20,https://www.daikenshop.com/product.php?code=4710255450814,https://imgc.daikenshop.com/shop/upload_product/1732170640.jpg,德國原裝進口，No.1國際品質保證;1000 mg高劑量維生素C;維他命C+鋅雙效配方;低卡、無糖;全素可食
D2C_Hunter,大研生醫,【黑瑪卡推薦】100%黑瑪卡透納葉錠，2500mg頂尖規格,2970,0.0,66,https://www.daikenshop.com/product.php?code=4710255450753,https://imgc.daikenshop.com/shop/upload_product/1720411360.jpg,秘魯100%極致黑瑪卡 2500 mg;西班牙專利18倍濃縮透納葉 400mg;印度專利大廠出品紅莧菜 250mg;添加B群;添加鋅;全素可食
D2C_Hunter,大研生醫,淨密樂甘露糖蔓越莓益生菌,1125,31.25,24,https://www.daikenshop.com/product.php?code=4710255450319,https://imgc.daikenshop.com/shop/upload_product/fb_1597288285.jpg,甘露糖+蔓越莓+益生菌三重守護科學配方;足量添加女性聖品！D-甘露糖潔淨私密環境;女性私密專屬！UTCare義大利專利5隻益生菌;300倍高濃縮法國專利蔓越莓，強化天然保護力;獲全球多項專利以及國際品質標章金獎
D2C_Hunter,大研生醫,【膠原蛋白推薦】超迷你500Da超美研膠原蛋白飲,1320,110.0,8,https://www.daikenshop.com/product.php?code=4710255450821,https://imgc.daikenshop.com/shop/upload_product/1722582069.jpg,500Da最小分子;日本專利水解膠原;含維生素C;AA潔淨無添加認證;HydroCera™ 神經醯胺;義大利地中海血橙;170倍高濃縮水果多酚;雙胜肽
D2C_Hunter,大研生醫,【挪威原裝進口】高濃度兒童魚油咀嚼片,1500,33.33,30,https://www.daikenshop.com/product.php?code=4710255450739,https://imgc.daikenshop.com/shop/upload_product/1770782050.jpg,挪威原裝進口;添加Omega-3、DHA、EPA、維生素D3等營養素;QQ口感，五星好評，小孩愛吃;熱帶水果口味，無魚腥味，深受孩子喜愛;無添加糖，補充無負擔;rTG型態的高純淨魚油;嚴選小型魚萃取魚油，避免重金屬污染;鋁箔泡罩包裝，隔絕光氧水，保存更新鮮
D2C_Hunter,大研生醫,EPA 1200 頂級魚油軟膠囊,2520,18.67,90,https://www.daikenshop.com/product.php?code=4710255450920,https://imgc.daikenshop.com/shop/upload_product/1725346354.jpg,北歐百年大廠魚油純粹的國際品質;80%高濃度EPA;100%純魚油;rTG 型式好吸收;SGS塑化劑檢驗合格;遠洋小型魚種來源，不過度捕撈;榮獲海洋之友FOS、歐盟生態管理及稽核EMAS認證;專利萃取技術，無溶劑殘留
D2C_Hunter,大研生醫,日本大研頂級魚油軟膠囊,2670,14.83,120,https://www.daikenshop.com/product.php?code=4595056949015,https://imgc.daikenshop.com/shop/upload_product/1744338881.jpg,日本製造;德國KD Pharma頂規魚油;榮獲21項國際專利;Omega-3濃度超過84%;深海魚油添加維生素D;rTG專利魚油，吸收率達124%;超臨界萃取技術;KD-Pür®超臨界萃取技術;12項國際認證專利製程;9項應用專利;美國藥典USP認證;歐洲藥典CEP雙重認證;EMAS認證;FOS認證;ISO9001認證;ISO14001認證;ISO50001認證;cGMP認證
D2C_Hunter,大研生醫,【黑瑪卡推薦】100%黑瑪卡透納葉錠，2500mg頂尖規格,675,90.0,5,https://www.daikenshop.com/product.php?code=4710255450968,https://imgc.daikenshop.com/shop/upload_product/1732690938.jpg,秘魯100%極致黑瑪卡 2500 mg;西班牙專利18倍濃縮透納葉 400mg;印度專利大廠出品紅莧菜 250mg;添加B群、鋅
D2C_Hunter,大研生醫,林安民醫師UC2推薦，動易動膠原蛋白 - 大研生醫,3525,0.0,30,https://www.daikenshop.com/product.php?code=0000000000117,https://imgc.daikenshop.com/shop/upload_product/fb_1588132284.jpg,多國專利UC-ll®非變性二型膠原蛋白，一粒添加有效足量40毫克;專利Mobilee®玻尿酸，潤滑不卡關;專利microActive® 微活化薑黃素，特殊長效吸收力技術;美國MSM，提升舒適靈活力;Monde Selection 金獎;美國FDA GRAS認證安全性
D2C_Hunter,大研生醫,女性B群+鐵雙層錠,960,0.0,30,https://www.daikenshop.com/product.php?code=4710255450050,https://imgc.daikenshop.com/shop/upload_product/1744859739.jpg,Time-Release緩釋技術;高單位B群+鐵;頂級膠原蛋白+維他命C;美國專利甘胺酸亞鐵
D2C_Hunter,大研生醫,輕美研膠原蛋白粉,1185,0.0,0,https://www.daikenshop.com/product.php?code=4710255450418,https://imgc.daikenshop.com/shop/upload_product/1726478823.jpg,
D2C_Hunter,大研生醫,精氣神瑪卡粉包(超值加大30包),2250,50.0,30,https://www.daikenshop.com/product.php?code=4710255450500,https://imgc.daikenshop.com/shop/upload_product/fb_1655802835.jpg,黃金比例配方，快速滋補強身;專科醫師唯一推薦，不具成癮性;美國銷量NO.1濃縮 6 倍瑪卡，足量重現Man Power;足量2500mg瑪卡與精胺酸，幫助新陳代謝;德國新型專利;日本新型專利;台灣新型專利
D2C_Hunter,大研生醫,超級1000薑黃錠,2250,25.0,60,https://www.daikenshop.com/product.php?code=4710255451125,https://imgc.daikenshop.com/shop/upload_product/1752570754.jpg,專利C3超級薑黃;95%高濃度薑黃素萃取;薑黃素+胡椒鹼黃金配方;維生素B+E加倍防護;全素可食;國際AA潔淨無添加認證;美國FDA GRAS食品安全認證;Kosher;Hala;GMO FREE
D2C_Hunter,大研生醫,【精氣神瑪卡飲】爆量5000mg，撕開即飲，便利速效,960,80.0,8,https://www.daikenshop.com/product.php?code=4710255451149,https://imgc.daikenshop.com/shop/upload_product/1762224924.jpg,6倍濃縮瑪卡;精胺酸爆量5000mg高劑量;撕開即飲;無須沖泡;秒速體力補給;透納葉;蛹蟲草;刺五加;醫師推薦;無添加咖啡因;全素可食;TERRASOUL瑪卡;德國專利透納葉;韓國DAESANG發酵萃取L-精胺酸
D2C_Hunter,大研生醫,視易適葉黃素便利包,495,0.0,5,https://www.daikenshop.com/product.php?code=4710255450678,https://imgc.daikenshop.com/shop/upload_product/1703834514.webp,FloraGLO®游離型葉黃素;美國研究採用之葉黃素與玉米黃素黃金比例10:2;MaquiBright®智利酒果以及BS7®山桑子萃取高單位花青素;AstaZine®蝦紅素和亞麻仁油 Omega-3;榮獲國際品質認證特級金獎;MONDE SELECTION 特級金獎;德國葉黃素新型專利;Kemin專利FloraGLO® 與ZeaONE®黃金比例;專利萃取德國MaquiBright®智利酒果;AstaZine®蝦紅素;日本專利BS7®山桑子萃取物;亞麻籽油＋維生素E
D2C_Hunter,營養師輕食,【營養師輕食】晚安3秒樂舒寧｜幫助入睡 足量 1000mg 色胺酸 ｜2025 睡眠保健推薦,1480,1480.0,45,https://www.dietician.com.tw/products/item/1505-sleep.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/1b844113b6ba7f192e752d57adf2f128.webp,色胺酸 1000mg 真正足量有感;樂舒寧® 經國際期刊人體實驗證實，調節有感;獨家原料 250 mg Holixer™ 聖羅勒萃取物，降低壓力，睡出好品質;B6 與 B12 幫助色胺酸轉化成「快樂因子」＋「助眠因子」;安心指標 No.1 先驗後出：831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】國民海藻鈣｜獨家6 合 1 頂規配方 加乘補鈣有感｜2025 海藻鈣推薦,580,580.0,45,https://www.dietician.com.tw/products/item/988-ca.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/69533a1763b41f06df75f27512aef358.webp,市售高含量 1320 mg 海藻鈣;完整補鈣全套系統，全方位幫助鈣吸收;愛爾蘭海藻鈣吸收率高達 39.4 %;奧地利蕎麥來源維生素 D3 ，市售少見 D3 植物來源;國際期刊人體實驗—每日攝取含有專利 Bonepep 100 mg ，擁有較高的品質密度;安心指標 No.1 先驗後出：831 項檢驗通過才出貨
D2C_Hunter,營養師輕食,【營養師輕食】NMN酵母賦活膠囊｜600% 狂飆升級天然酵母 NMN｜2025 青春美顏 NMN推薦,1280,1280.0,30,https://www.dietician.com.tw/products/item/1148-nmn.html,https://www.dietician.com.tw/https://dietician-public-static.s3.ap-northeast-1.amazonaws.com/images/z2/50aa87bcc86156dfb9b3a2575a3b385e.webp,台灣第一認證 真正含有NMN;台灣第一出示國家第三方 NMN 檢驗報告;600% 狂飆升級天然酵母 NMN;頂規配方添加 NMN 助燃器—白藜蘆醇;文獻證實，搭配白藜蘆醇可提升 160% ↑ NAD+ 濃度;高純度 75% 多醣體— β-聚葡萄糖，效用加乘;安心指標 No.1 先驗後出：831 項檢驗通過才出貨
